elenão; 86 
elenao; 77 
elenunca; 48 
debateredetv; 37 
rouanetnão; 32 
newprofilepic; 32 
bolsonaronojornalnacional; 28 
eleições2018; 27 
bolsonaro17; 27 
ciro12; 25 
elesim; 24 
bolsonaro; 23 
quemmandoumatarbolsonaro; 21 
tbt; 21 
meubolsominionsecreto; 20 
afazenda10; 18 
cirofilhodaputa; 17 
euquerobolsonaro; 17 
bolsonaropresidente17; 16 
g1; 15 
gazetaestadaojp; 15 
thevoicebrasil; 14 
debateaparecida; 14 
bolsonaronãoécorrupto; 14 
jn; 13 
mulherescombolsonaro; 13 
forçabolsonaro; 13 
verguenzaconmebol; 11 
thebest; 11 
haddadélula; 11 
bolsonaropresidente; 11 
brasil; 11 
anittaisoverparty; 11 
museunacional; 11 
setembroamarelo; 11 
bolsonaronajovempan; 11 
falamaisgentili; 10 
calabocacirodenovo; 10 
reviravoltanaeleicao; 10 
masterchefbr; 9 
eleicoes2018; 9 
meuaniversáriodotwitter; 9 
lulainelegivel; 9 
uolnasurnas; 9 
ondalaranja; 9 
eusoulula; 9 
democraciasim; 9 
appleevent; 8 
mulherescontraobolsonaro; 8 
lulalivre; 8 
haddadpresidente; 8 
ocapitãovoltou; 8 
nowplaying; 8 
milhoescombolsonaro; 8 
paz; 8 
repost; 7 
avantipalestra; 7 
bolsonaro17no1ºturno; 7 
sabadodetremurasdv; 7 
twibbon; 7 
bolsonaroeleito1ºlugar; 7 
fakenews; 6 
cironojornalnacional; 6 
bomdia; 6 
haddadélulanojn; 6 
grêmio; 6 
fechadocombolsonaro; 6 
mensalinhodotwitter; 6 
redacaosportv; 6 
mpn; 6 
jornaldaglobo; 6 
libertadoresfoxsports; 5 
rip; 5 
vmas; 5 
lutomuseunacional; 5 
vasxfla; 5 
lulanacadeia; 5 
palmeiras; 5 
omemedaminhavida; 5 
vemcomjoão30; 5 
calabocaciro; 5 
bolsonaronaoecorrupto; 5 
nflnaespn; 5 
rouanetnao; 5 
política; 5 
elasim; 5 
vamosrenovartudo; 5 
manunojaburu; 5 
forcabolsonaro; 5 
b17; 5 
domingodetremurasdv; 5 
joãonaband; 5 
vote30; 5 
afazenda; 5 
novafotodoperfil; 5 
rt; 5 
art; 4 
sentagostosobozo; 4 
hurricaneflorence; 4 
mito; 4 
pas; 4 
gameofthrones; 4 
lulaépresidiário; 4 
sanatóriogeral; 4 
lulainelegível; 4 
venezuela; 4 
cirogomes; 4 
ciropresidente; 4 
calabocagentilli; 4 
mariellepresente; 4 
forcaanitta; 4 
brasilcommarina; 4 
marina18; 4 
joaonosdebates; 4 
mulheresunidascontrabolsonaro; 4 
cblol; 4 
bts; 4 
sextou; 4 
familia; 4 
deusfamiliabolsonaro; 4 
votomarinapq; 4 
ps4share; 4 
onthisday; 4 
bolsonaro2018; 4 
segundadetremurasdv; 4 
giveaway; 4 
globonews; 4 
estudioi; 4 
fifa19; 4 
corinthians; 4 
nofapseptember; 4 
foratemer; 4 
selecaosportv; 4 
fantastico; 4 
obrasilfelizdenovo; 4 
porenganomeuovo; 4 
direitaseguedireita; 4 
debatebandminas; 4 
bonderenault; 4 
grexest; 3 
queremosacopa; 3 
amassajogajunto; 3 
palmeiras104anos; 3 
corinthians108anos; 3 
timão108; 3 
crf; 3 
lulaépresidiario; 3 
ptnuncamais; 3 
f1; 3 
trocadepasses; 3 
ciraonosegundoturno; 3 
elesnunca; 3 
bongocat; 3 
girlpower; 3 
amor; 3 
chamaomeirelles; 3 
7desetembro; 3 
santamarta; 3 
diadegrêmio; 3 
libertadores; 3 
sabeserbrasileiro; 3 
ahora; 3 
haddad; 3 
urgente; 3 
premierleaguenaespn; 3 
vergonha; 3 
falabrasil; 3 
segundosol; 3 
haddadelulanojn; 3 
prp; 3 
luto; 3 
debateband; 3 
criançaesperança; 3 
brasilacimadaonu; 3 
fofocalizandonosbt; 3 
spidermanps4; 3 
galo; 3 
estoucombolsonaro; 3 
joganogoogle; 3 
quintadetremurasdv; 3 
quartadetremurasdv; 3 
votobolsonaro17; 3 
datafolha; 3 
onu; 3 
programaraulgil; 3 
selecaobrasileira; 3 
lula; 3 
vice; 3 
geraldonagazeta; 3 
vemcomjoao30; 3 
maisanicholas; 3 
ospingonosis; 3 
educação; 3 
mulherescontrabolsonaro; 3 
fé; 3 
aquário; 3 
dançadosfamosos; 3 
pensamentododia; 3 
flaviobolsonarosenador177; 3 
nationalvideogamesday; 3 
mulherescontraofascismo; 3 
vamosflamengo; 3 
como; 3 
direitaunida; 3 
cruzeiro; 3 
fsradiobrasil; 3 
brasileirão2018; 3 
reclamoaquinotwitterpq; 3 
elesim17; 3 
reagesantos; 3 
geraldo45; 3 
f1nosportv; 3 
bbdebate; 3 
maislidas; 3 
ciro; 3 
photography; 3 
pergunteaociro12; 3 
joaoamoedo; 3 
amoedonopanico; 3 
bolsonaronaredetv; 3 
fantástico; 3 
youtube; 3 
altashoras; 3 
marinacomciro; 3 
inter; 3 
