elenão; 47 
elenao; 31 
ciro12; 30 
bolsonaro17; 28 
elesim; 28 
rouanetnão; 23 
debateaparecida; 23 
eleições2018; 21 
debateredetv; 21 
cirofilhodaputa; 20 
euquerobolsonaro; 19 
bolsonaropresidente17; 18 
bolsonaronãoécorrupto; 17 
elenunca; 17 
bolsonaro; 16 
forçabolsonaro; 15 
bolsonaronojornalnacional; 15 
g1; 15 
bolsonaro2018; 14 
newprofilepic; 14 
falamaisgentili; 11 
cironacnbb; 11 
lulainelegivel; 10 
gazetaestadaojp; 10 
elasim; 10 
mulherescombolsonaro; 10 
rouanetnao; 10 
ciropresidente; 10 
mulherescontraobolsonaro; 9 
quemmandoumatarbolsonaro; 9 
tbt; 9 
fakenews; 8 
votobolsonaro17; 8 
lulalivre; 8 
thebest; 8 
afazenda10; 8 
dia7é17; 7 
uolnasurnas; 7 
democraciasim; 7 
forcabolsonaro; 7 
meubolsominionsecreto; 7 
flamengo; 7 
lulainelegível; 7 
mensalinhodotwitter; 7 
calabocagentilli; 7 
calabocaciro; 6 
milhoescombolsonaro; 6 
b17; 6 
bomdia; 6 
segundadetremurasdv; 6 
nflnaespn; 6 
haddadélula; 6 
lulanacadeia; 5 
lulaepresidiario; 5 
reviravoltanaeleicao; 5 
ocapitãovoltou; 5 
meuaniversáriodotwitter; 5 
direitaseguedireita; 5 
haddadpresidente; 5 
marina18; 5 
marinacomciro; 5 
jairmessiasbolsonaro; 5 
brasil; 5 
bolsonaropresidente; 5 
ptnuncamais; 5 
joãonaband; 5 
bolsonaronajovempan; 5 
omemedaminhavida; 5 
sextou; 5 
cironosegundoturno; 5 
pergunteaociro12; 5 
domingodetremurasdv; 5 
fechocomciro; 5 
eusoulula; 4 
pás; 4 
museunacional; 4 
sextadetremurasdv; 4 
sentagostosobozo; 4 
marinanojornalnacional; 4 
novafotodoperfil; 4 
bolsonaroeleito1ºturno; 4 
ciro; 4 
f1; 4 
rt; 4 
lulaépresidiário; 4 
haddad; 4 
forapt; 4 
bakeoffbrasil; 4 
alvarodias19; 4 
direitaunida; 4 
rip; 4 
meuprimeirotweet; 4 
videoshowaovivo; 4 
jb17; 4 
ocapitaovoltou; 4 
écomciroqueeuvou; 4 
bolsonaronaoecorrupto; 4 
ondalaranja; 4 
vote30; 4 
masterchefbr; 4 
jairbolsonaro; 4 
twibbon; 4 
fsradiobrasil; 4 
libertadores2018; 4 
lutomuseunacional; 4 
palmeiras; 4 
ciraonosegundoturno; 4 
falaciro12; 4 
haddadélulanojn; 4 
cblol; 4 
eleicoes2018; 4 
lulaladrão; 3 
sabadodetremurasdv; 3 
bolsonaro17no1ºturno; 3 
paz; 3 
elesimbolsonaro17; 3 
captainmarvel; 3 
mito; 3 
vemcomagente; 3 
mariellepresente; 3 
bolsonaronao; 3 
mulherescontraofascismo; 3 
geraldoalckmin; 3 
quintadetremurasdv; 3 
amor; 3 
quemmandoumatarobolsonaro; 3 
ripcatra; 3 
citeumatretaesaia; 3 
fantastico; 3 
segundosol; 3 
marinasilvanopanico; 3 
estoucombolsonaro; 3 
mudabrasil; 3 
manunojaburu; 3 
somostodosbolsonaro; 3 
forçaanitta; 3 
cironeles; 3 
nflbrasil; 3 
stockcarnosportv; 3 
falamaisgentilli; 3 
crf; 3 
flaxcam; 3 
fifafootballawards; 3 
vaicorinthians; 3 
vasco120; 3 
verguenzaconmebol; 3 
debatebandrio; 3 
bolsonaronoprimeiroturno; 3 
lulaépresidiario; 3 
libertadoresfoxsports; 3 
quero; 3 
cbng1; 3 
brasilcommarina; 3 
vamointer; 3 
sechamainteressaloucura; 3 
jn; 3 
cirogomes; 3 
ciropresidente12; 3 
falaciro; 3 
joaonaband; 3 
paunocudaonu; 3 
thevoicebrasil; 3 
eua; 3 
calabocacirodenovo; 3 
votemarina18; 3 
familia; 3 
haddadnãoélula; 3 
amoedonopanico; 3 
marketing; 3 
lulapreso; 2 
lulapresidiario; 2 
amejoaomiguel; 2 
amoedonosdebates; 2 
jornaldaglobo; 2 
haddadnojornalnacional; 2 
jornalhoje; 2 
cuidadocomfakenews; 2 
bolsonaronão; 2 
pas; 2 
setembroamarelo; 2 
singaporegp; 2 
jornalnacional; 2 
lulaécandidato; 2 
boulosesonia50; 2 
eibozonarovaitomarnocu; 2 
fantástico; 2 
elasnão; 2 
tuesdaythoughts; 2 
elesim17; 2 
mouraonagnews; 2 
copadobrasil; 2 
marta; 2 
debatecnbb; 2 
vitória467anos; 2 
jg; 2 
conversacombial; 2 
famíliapalmeiras; 2 
fofocalizandonosbt; 2 
poderemfoco; 2 
orgulhoepaixão; 2 
sbt; 2 
eliana; 2 
imprensacretina; 2 
brasilcombolsonaro; 2 
esquerdafascista; 2 
arquivobbc; 2 
porenganomeuovo; 2 
lulaeinelegivel; 2 
sqn; 2 
lulahaddadmanu; 2 
sanatóriogeral; 2 
timão; 2 
corinthians; 2 
oremos; 2 
soudedireitaporque; 2 
bolsonaroeleito1ºlugar; 2 
craquedojogo; 2 
copadobrasilfoxsports; 2 
mufc; 2 
onthisday; 2 
fifa19; 2 
fotosdefatos; 2 
neverforget; 2 
lulanasurnastse; 2 
canada; 2 
superclásico; 2 
indynaband; 2 
nfl; 2 
argentinofoxsports; 2 
joaonojn; 2 
modric; 2 
joãonosdebates; 2 
baseforte; 2 
cartolafc; 2 
diadaarvore; 2 
mytwitteranniversary; 2 
usopennaespn; 2 
amoedo; 2 
trabalho; 2 
7desetembro; 2 
elesnunca; 2 
donosdaamérica; 2 
haddadnojn; 2 
jbnaglobo; 2 
racismo; 2 
todoscomciro; 2 
ciro12presidente; 2 
saúde; 2 
facistasnãopassarão; 2 
anitta; 2 
preconceito; 2 
arte; 2 
politica; 2 
mulheresunidascontrabolsonaro; 2 
balançogeralmg; 2 
sbt37anos; 2 
