elenão; 201 
elenao; 119 
newprofilepic; 92 
elenunca; 86 
elesim; 72 
bolsonaronojornalnacional; 59 
bolsonaro17; 53 
tbt; 52 
g1; 48 
rouanetnão; 42 
thebest; 40 
debateredetv; 39 
meubolsominionsecreto; 36 
verguenzaconmebol; 36 
novafotodoperfil; 33 
cirofilhodaputa; 31 
thevoicebrasil; 28 
mulherescombolsonaro; 27 
eleições2018; 26 
quemmandoumatarbolsonaro; 26 
falamaisgentili; 26 
cblol; 25 
milhoescombolsonaro; 24 
bolsonaro; 24 
avantipalestra; 24 
bolsonaronãoécorrupto; 23 
afazenda10; 23 
paz; 23 
bolsonaropresidente17; 23 
captainmarvel; 22 
nflnaespn; 22 
ciro12; 22 
appleevent; 21 
pas; 20 
forçabolsonaro; 20 
setembroamarelo; 20 
calabocacirodenovo; 20 
bolsonaro2018; 20 
sextou; 19 
masterchefbr; 19 
fifafootballawards; 19 
euquerobolsonaro; 18 
libertadoresfoxsports; 18 
jn; 18 
debateaparecida; 18 
cruzeiro; 18 
brasil; 17 
calabocagentilli; 17 
meuaniversáriodotwitter; 17 
reviravoltanaeleicao; 16 
brasileirão2018; 16 
lixeiramemes; 16 
vamointer; 16 
omemedaminhavida; 16 
haddadélula; 16 
forçaanitta; 15 
lutomuseunacional; 15 
emmys; 15 
bolsonaro17no1ºturno; 15 
vamosflamengo; 15 
calabocaciro; 15 
spidermanps4; 15 
diadoprogramador; 15 
vaicorinthians; 14 
vamossãopaulo; 14 
marta; 14 
sentagostosobozo; 14 
fifa19; 14 
rouanetnao; 14 
segundosol; 14 
cruxfla; 13 
mpn; 13 
forcabolsonaro; 13 
vmas; 13 
sqn; 13 
habemussemifinal; 13 
uolnasurnas; 13 
friendsday; 12 
rt; 12 
crf; 12 
ripcatra; 12 
grêmio; 12 
museunacional; 12 
eleicoes2018; 12 
7desetembro; 12 
galo; 11 
ucl; 11 
lulainelegível; 11 
mulherescontraobolsonaro; 11 
éverdadeessebilete; 11 
maquinadememes; 11 
anittaisoverparty; 11 
spfc; 11 
jairmessiasbolsonaro; 11 
thevoicebr; 11 
marina18; 11 
halamadrid; 11 
southamericamemes; 11 
nofapseptember; 10 
libertadores; 10 
fsradiobrasil; 10 
fakenews; 10 
bolsonaropresidente; 10 
libertadores2018; 10 
lulainelegivel; 9 
fé; 9 
lulalivre; 9 
jornaldaglobo; 9 
sechamainteressaloucura; 9 
f1; 9 
bbdebate; 9 
nossofutebol; 9 
palmeiras; 9 
b17; 9 
ps4share; 9 
ciropresidente; 9 
bomdia; 9 
cironojornalnacional; 9 
citeumatretaesaia; 9 
flaxcor; 9 
haddadélulanojn; 9 
votobolsonaro17; 9 
sabeserbrasileiro; 9 
nowplaying; 9 
flamengo; 9 
gazetaestadaojp; 9 
salvemasbaleias; 8 
forcaanitta; 8 
kamikaze; 8 
paunocudaonu; 8 
gêmeos; 8 
corinthians108anos; 8 
segueolider; 8 
forçapedro; 8 
haddadpresidente; 8 
dia7é17; 8 
bolsonaroeleito1ºlugar; 8 
bolsonaronajovempan; 8 
fechadocombolsonaro; 8 
premierleaguenaespn; 8 
palmeiras104anos; 8 
usopen; 8 
conmebollibertadores; 8 
diadegrêmio; 8 
touro; 8 
porenganomeuovo; 8 
segundadetremurasdv; 8 
twibbon; 8 
somostodosbolsonaro; 7 
vasco120; 7 
câncer; 7 
repost; 7 
justdoit; 7 
backtohogwarts; 7 
vasxfla; 7 
flaxgre; 7 
bts; 7 
elasim; 7 
104anosdehistória; 7 
euacredito; 7 
corinthians; 7 
capricórnio; 7 
casadachampions; 7 
sagitário; 7 
coelhão; 7 
aquário; 7 
pergunteaociro12; 7 
marinanojornalnacional; 6 
geraldonojn; 6 
ciraonosegundoturno; 6 
mensalinhodotwitter; 6 
nflbrasil; 6 
domingodetremurasdv; 6 
sabadodetremurasdv; 6 
gratidão; 6 
politicamenteincorreto2018; 6 
vamosfluzão; 6 
joãonosbt; 6 
puskas; 6 
diadevasco; 6 
craquedoverdão; 6 
flaxcam; 6 
leão; 6 
jg; 6 
eibozonarovaitomarnocu; 6 
copadobrasil2018; 6 
flaxcsc; 6 
cruxsan; 6 
brasileiraonosportv; 6 
reagesantos; 6 
coizasqeuqueriater; 6 
maisanicholas; 6 
ibope; 6 
1000dayswithout1d; 6 
joãonaband; 6 
inter; 6 
manunojaburu; 6 
conmebollixo; 6 
diadeflu; 6 
quintadetremurasdv; 6 
sextadetremurasdv; 6 
digaumavdd; 5 
ocapitãovoltou; 5 
orgulhoepaixão; 5 
killshot; 5 
tvtime; 5 
dingdong; 5 
vemmaisporaí; 5 
desafiodapuberdade; 5 
ajudeummoreira; 5 
luto; 5 
foratemer; 5 
votemarina18; 5 
capxfla; 5 
joaonosbt; 5 
mulherescontrabolsonaro; 5 
brasilcommarina; 5 
lulaépresidiario; 5 
tocadaraposa3; 5 
maiorcampeãodobrasil; 5 
famíliapalmeiras; 5 
mito; 5 
soudedireitaporque; 5 
queremosobi; 5 
elanão; 5 
falamaisgentilli; 5 
rip; 5 
grexest; 5 
nothim; 5 
ficaadica; 5 
ciropresidente12; 5 
fifathebest; 5 
championsleaguenoeiplus; 5 
palxcru; 5 
quemtemmaistem9; 5 
santos; 5 
altashoras; 5 
trcoluna; 5 
expedientefutebol; 5 
giveaway; 5 
mouraonagnews; 5 
italiangp; 5 
amassajogajunto; 5 
somosmibr; 5 
ahsapocalypse; 5 
eusoulula; 5 
psg; 5 
novo30; 5 
selecaosportv; 5 
estoucombolsonaro; 5 
eugostoquando; 5 
vascodagama; 5 
boulosresponde; 5 
lulaépresidiário; 5 
masterchefprofissionais; 5 
greysanatomy; 5 
afazenda; 5 
tercadetremurasdv; 5 
foraloss; 4 
citepolemicas; 4 
democraciasim; 4 
correios; 4 
souotipodepessoaq; 4 
fato; 4 
bolsonaronaoecorrupto; 4 
sierraburgessisaloser; 4 
afazendaaovivo; 4 
gokabum; 4 
sanatóriogeral; 4 
venezuela; 4 
globonews; 4 
nfl; 4 
packers; 4 
agostoacabandoeeu; 4 
vamosfogo; 4 
timão108; 4 
triste; 4 
medo; 4 
mulherescombolsoanaro; 4 
haddadelulanojn; 4 
haddad; 4 
minhaserie; 4 
arquivobbc; 4 
seleçãobrasileira; 4 
bonderenault; 4 
bongocat; 4 
mulherescontraofascismo; 4 
